file with 50 randomly generated particles
50
0.142547,0.165743,0.000165,0.000478,0.497472,0.011510,6
0.416054,0.357266,-0.000392,0.000379,0.645383,0.009350,4
0.691623,0.119778,-0.000402,0.000006,0.632672,0.008279,2
0.592903,0.766909,-0.000448,0.000295,0.531485,0.012639,3
0.730188,0.641992,0.000376,0.000309,0.573524,0.009747,1
0.191805,0.463500,0.000485,-0.000265,0.736367,0.012558,3
0.834992,0.173203,0.000323,-0.000088,0.603929,0.012656,6
0.872651,0.889585,0.000389,-0.000329,0.663307,0.008697,1
0.142843,0.112602,-0.000388,-0.000256,0.632777,0.012924,3
0.711792,0.645766,-0.000047,0.000029,0.736516,0.012159,7
0.854382,0.411456,0.000413,0.000031,0.751799,0.008819,1
0.761662,0.515989,0.000097,0.000156,0.744687,0.010885,4
0.637414,0.399868,-0.000172,-0.000072,0.717157,0.011042,1
0.865286,0.553288,-0.000416,-0.000073,0.690129,0.010344,5
0.504010,0.580676,-0.000115,0.000474,0.688539,0.009493,6
0.651117,0.347767,-0.000029,-0.000467,0.579196,0.013941,3
0.885656,0.347092,-0.000163,0.000054,0.606389,0.012978,7
0.524677,0.403327,-0.000426,-0.000396,0.661535,0.012102,3
0.635348,0.267042,-0.000305,0.000195,0.594982,0.013675,7
0.828753,0.597751,0.000300,0.000378,0.469679,0.012858,7
0.814640,0.192648,0.000262,-0.000161,0.639935,0.013591,4
0.792875,0.523366,-0.000392,0.000263,0.750148,0.010548,2
0.128511,0.807516,0.000354,-0.000159,0.558776,0.013450,1
0.505312,0.803218,0.000403,0.000129,0.681930,0.008559,4
0.349838,0.113934,-0.000067,0.000473,0.567032,0.011007,6
0.144365,0.164775,0.000058,-0.000207,0.482239,0.008799,1
0.251778,0.354792,0.000019,0.000349,0.768620,0.011661,7
0.140093,0.844148,-0.000204,-0.000079,0.490144,0.009217,1
0.800035,0.879469,-0.000190,0.000402,0.622702,0.012855,7
0.284945,0.414352,-0.000375,0.000438,0.474937,0.013951,4
0.258486,0.266551,-0.000416,-0.000151,0.514655,0.010843,3
0.417370,0.590553,0.000230,0.000475,0.555132,0.011160,6
0.200927,0.102868,-0.000147,-0.000275,0.578732,0.011260,4
0.375804,0.250835,0.000470,-0.000093,0.400481,0.013868,5
0.201366,0.790059,-0.000445,0.000278,0.630374,0.011489,3
0.673929,0.670115,0.000097,0.000242,0.529926,0.008425,2
0.561778,0.548762,0.000369,-0.000147,0.445649,0.009955,6
0.333060,0.663667,0.000042,0.000385,0.681352,0.011387,5
0.407468,0.269613,-0.000025,0.000107,0.654432,0.013359,1
0.429265,0.768686,-0.000355,0.000169,0.604417,0.008448,1
0.437958,0.294492,0.000374,-0.000430,0.451597,0.011291,7
0.780111,0.662441,-0.000131,0.000465,0.799868,0.012824,2
0.123994,0.722035,-0.000199,-0.000077,0.456586,0.010446,6
0.879883,0.840296,-0.000436,-0.000195,0.565731,0.013937,2
0.117674,0.512342,-0.000190,0.000452,0.554574,0.012567,7
0.814366,0.455368,0.000063,0.000428,0.577816,0.012551,5
0.312383,0.807649,0.000055,0.000342,0.697239,0.008884,3
0.849124,0.667839,0.000152,0.000131,0.518188,0.011973,4
0.802089,0.338155,-0.000104,0.000425,0.764504,0.011811,5
0.754246,0.375396,0.000072,0.000390,0.759882,0.012879,5
